date,meantempm,maxtempm,mintempm,meanpressurem,maxpressurem,minpressurem,meanhumidity,maxhumidity,minhumidity,rain
1/1/2016,4,8,-1,1016.87,1023,1006,86,93,76,0
1/2/2016,10,12,8,998.81,1004,996,86,94,76,1
1/3/2016,8,11,5,990.91,1001,984,86,93,76,1
1/4/2016,8,10,6,983.15,984,982,85,93,76,1
1/5/2016,8,10,6,985.88,990,983,87,93,81,0
1/6/2016,5,8,2,994.32,997,990,95,100,87,0
1/7/2016,8,11,3,988.25,999,980,78,93,61,1
1/8/2016,6,10,2,999.07,1001,997,81,87,66,0
1/9/2016,8,11,6,990.77,998,983,85,93,76,1
1/10/2016,6,8,4,985.52,987,983,80,87,76,1
1/11/2016,6,8,4,982.42,989,979,84,93,76,1
1/12/2016,6,8,4,996.24,1005,990,79,87,66,1
1/13/2016,4,6,2,1012.67,1016,1007,75,87,66,1
1/14/2016,4,5,2,1004.72,1011,1002,74,93,56,1
1/15/2016,3,5,1,1018.92,1025,1012,74,87,57,0
1/16/2016,2,4,-1,1027.55,1029,1025,81,87,75,0
1/17/2016,2,5,-1,1025.1,1028,1017,76,100,65,1
1/18/2016,0,4,-3,1015.24,1020,1014,77,93,65,0
1/19/2016,0,4,-4,1016.57,1018,1015,80,100,49,0
1/20/2016,0,5,-4,1020.07,1022,1018,89,100,76,0
1/21/2016,1,7,-5,1021.91,1023,1021,80,100,61,0
1/22/2016,6,10,3,1017.69,1022,1014,83,94,70,1
1/23/2016,6,9,4,1029.02,1031,1023,87,93,76,1
1/24/2016,11,14,8,1025.98,1027,1025,91,100,82,0
1/25/2016,10,13,7,1020.23,1025,1017,78,94,67,0
1/26/2016,8,11,6,1015.25,1023,1011,81,93,71,1
1/27/2016,11,14,8,1008.43,1015,1006,80,88,62,1
1/28/2016,6,9,2,1022.93,1025,1017,71,87,57,0
1/29/2016,10,12,9,1016,1020,1011,80,88,71,1
1/30/2016,8,11,4,1009,1012,1007,68,87,49,1
1/31/2016,9,14,4,1007.88,1012,1004,82,93,75,1
2/1/2016,12,14,10,1013.86,1015,1013,70,82,54,0
2/2/2016,8,11,4,1013.8,1016,1012,62,76,44,1
2/3/2016,5,8,2,1021.17,1028,1016,72,81,61,1
2/4/2016,8,13,4,1023.56,1026,1021,79,93,72,1
2/5/2016,10,11,8,1017.05,1025,1009,79,87,76,0
2/6/2016,11,12,9,997.83,1009,987,75,87,62,1
2/7/2016,8,10,5,992.21,996,984,73,87,54,1
2/8/2016,8,10,6,986.62,994,983,68,87,57,1
2/9/2016,6,7,4,986.48,993,984,71,81,57,1
2/10/2016,6,8,2,996.78,1003,989,73,81,65,0
2/11/2016,4,8,-2,1003.32,1005,1001,79,93,57,0
2/12/2016,1,5,-3,995.55,1000,994,87,100,76,0
2/13/2016,2,5,-1,985.93,994,983,86,93,76,1
2/14/2016,4,6,1,996.95,1010,987,79,93,61,0
2/15/2016,3,6,0,1024.49,1034,1011,82,87,66,0
2/16/2016,2,7,-3,1033.27,1036,1028,78,100,57,0
2/17/2016,4,7,2,1016.36,1028,1010,70,93,53,1
2/18/2016,4,8,-1,1013.62,1018,1009,80,93,53,1
2/19/2016,4,10,-2,1015.33,1019,1008,77,93,58,0
2/20/2016,10,12,8,1008.25,1010,1006,80,88,62,1
2/21/2016,12,14,11,1008.62,1011,1006,79,88,77,1
2/22/2016,8,11,5,1008.63,1011,1006,78,94,61,1
2/23/2016,4,8,-1,1016.57,1021,1012,75,87,57,0
2/24/2016,2,7,-4,1017.33,1021,1015,81,100,61,0
2/25/2016,1,5,-3,1015.9,1017,1015,76,93,56,0
2/26/2016,2,7,-4,1010.21,1015,1007,79,93,53,0
2/27/2016,3,5,1,1010.93,1015,1007,67,87,57,0
2/28/2016,4,7,2,1021.26,1025,1016,72,87,53,1
2/29/2016,4,8,0,1025.95,1027,1024,71,93,57,0
3/1/2016,8,13,4,1009.38,1023,1003,81,93,66,1
3/2/2016,6,8,4,997,1002,992,73,87,65,1
3/3/2016,6,9,3,1002.3,1006,995,70,87,46,1
3/4/2016,4,9,-1,991.07,994,989,68,93,40,1
3/5/2016,2,6,-2,998.74,1003,994,82,93,65,1
3/6/2016,4,7,0,1004.46,1006,1003,79,93,61,0
3/7/2016,2,5,0,1008.7,1014,1004,79,93,65,1
3/8/2016,2,8,-3,1012.35,1016,1004,74,93,53,1
3/9/2016,6,8,5,998.35,1009,990,84,93,76,1
3/10/2016,6,9,1,1018.98,1026,1010,81,93,62,0
3/11/2016,4,10,-2,1028.1,1030,1026,86,100,66,0
3/12/2016,5,10,0,1030.6,1033,1029,87,100,71,0
3/13/2016,3,7,-1,1034.57,1035,1033,85,100,70,0
3/14/2016,6,8,4,1032.42,1034,1031,76,87,57,0
3/15/2016,6,10,2,1029.47,1031,1028,89,93,81,0
3/16/2016,6,8,3,1029.35,1031,1028,80,93,62,0
3/17/2016,6,10,1,1029.4,1031,1028,79,100,50,0
3/18/2016,4,7,2,1025.83,1028,1025,83,93,76,0
3/19/2016,6,8,5,1025.72,1026,1025,79,93,70,0
3/20/2016,7,10,4,1024.07,1025,1023,78,93,58,1
3/21/2016,6,11,2,1021.83,1024,1020,71,87,54,0
3/22/2016,7,12,2,1016.98,1019,1015,71,93,50,0
3/23/2016,7,10,4,1016.23,1017,1015,72,93,54,0
3/24/2016,8,11,5,1012.58,1015,1010,77,93,62,1
3/25/2016,11,15,7,1013.4,1016,1008,67,93,44,1
3/26/2016,10,14,7,1003.82,1013,997,82,88,76,1
3/27/2016,8,10,6,1000.17,1002,994,76,87,66,1
3/28/2016,9,12,6,988.33,997,977,68,87,44,1
3/29/2016,8,13,4,1002.49,1004,998,68,87,35,1
3/30/2016,9,13,5,1007.64,1011,1004,69,87,44,0
3/31/2016,7,12,2,1014.91,1019,1011,73,93,54,0
4/1/2016,6,13,-2,1019.21,1021,1017,70,93,47,0
4/2/2016,10,13,7,1012.15,1016,1007,71,93,47,1
4/3/2016,12,16,7,1005.53,1008,1002,80,94,59,1
4/4/2016,11,13,9,1002.53,1004,1000,78,94,62,1
4/5/2016,10,15,5,1006.71,1010,1004,71,93,38,0
4/6/2016,10,15,5,1006.33,1010,1004,66,87,41,1
4/7/2016,7,10,4,1008.07,1012,1006,72,87,62,1
4/8/2016,8,13,3,1010.47,1012,1008,76,93,54,0
4/9/2016,7,10,2,1002.97,1007,1002,78,93,62,1
4/10/2016,4,10,-1,1008.05,1009,1006,75,93,58,1
4/11/2016,11,14,8,1005.63,1007,1005,81,94,67,1
4/12/2016,12,17,5,1006.29,1007,1005,70,94,39,1
4/13/2016,10,18,2,1007.93,1010,1006,69,93,39,1
4/14/2016,11,16,6,1008.95,1011,1005,69,87,52,1
4/15/2016,10,13,8,999.9,1005,996,88,94,72,1
4/16/2016,6,8,3,1003.37,1010,998,78,93,57,0
4/17/2016,6,11,1,1015.68,1019,1010,65,93,35,0
4/18/2016,8,13,2,1021.41,1024,1019,61,81,47,0
4/19/2016,10,14,5,1028,1031,1025,65,87,44,0
4/20/2016,6,11,1,1029.93,1031,1027,77,93,62,0
4/21/2016,10,13,6,1023.98,1027,1022,73,87,54,0
4/22/2016,8,10,5,1021.17,1024,1019,80,93,71,1
4/23/2016,6,10,3,1019.59,1021,1019,69,87,40,1
4/24/2016,6,9,2,1018.93,1020,1017,70,93,50,1
4/25/2016,6,10,2,1009,1017,1005,81,93,66,1
4/26/2016,6,9,2,1006.39,1008,1005,68,87,50,1
4/27/2016,6,10,2,1010.91,1013,1008,67,87,32,0
4/28/2016,7,12,2,1012.24,1014,1008,63,93,30,1
4/29/2016,8,11,5,1010.1,1014,1008,60,81,41,1
4/30/2016,8,14,2,1020.95,1026,1015,59,87,26,0
5/1/2016,10,18,1,1027.12,1029,1026,60,93,36,0
5/2/2016,12,16,9,1020.37,1026,1017,78,88,63,1
5/3/2016,10,16,5,1025,1027,1021,58,81,36,0
5/4/2016,10,17,2,1026.07,1028,1024,57,93,23,0
5/5/2016,11,18,4,1020.39,1024,1016,60,93,32,0
5/6/2016,12,19,5,1010.84,1016,1008,74,94,52,0
5/7/2016,14,21,8,1007.18,1008,1006,69,94,38,0
5/8/2016,16,23,8,1007.84,1008,1007,66,93,44,0
5/9/2016,16,20,12,1008.73,1009,1008,72,88,60,1
5/10/2016,15,17,13,1006.15,1009,1005,92,100,77,1
5/11/2016,16,19,13,1003.11,1005,1002,92,100,73,1
5/12/2016,16,21,12,1001.68,1004,1000,71,94,52,0
5/13/2016,14,19,9,1009.21,1015,1004,73,88,52,0
5/14/2016,8,12,4,1019.28,1023,1016,61,87,47,0
5/15/2016,9,16,2,1021.6,1023,1020,64,93,39,0
5/16/2016,12,16,7,1020.1,1021,1019,66,87,45,0
5/17/2016,12,18,6,1015.42,1019,1011,66,93,42,0
5/18/2016,12,14,10,1004.52,1011,1002,80,88,67,1
5/19/2016,14,18,10,1010.78,1013,1004,76,94,55,1
5/20/2016,16,19,13,1013.95,1015,1012,68,88,49,0
5/21/2016,16,18,13,1008.79,1013,1005,74,82,59,1
5/22/2016,14,18,11,1007.17,1011,1005,74,94,52,1
5/23/2016,13,17,9,1016.93,1022,1012,77,94,55,1
5/24/2016,10,15,6,1020.91,1022,1019,75,94,58,0
5/25/2016,10,12,8,1016.71,1019,1016,78,88,66,0
5/26/2016,12,17,7,1016.12,1017,1015,73,93,52,0
5/27/2016,14,19,8,1016.83,1017,1016,79,94,64,0
5/28/2016,14,18,9,1014.95,1017,1013,79,94,68,0
5/29/2016,15,22,8,1012.05,1015,1011,76,93,60,0
5/30/2016,14,16,11,1013.52,1014,1012,80,88,72,0
5/31/2016,12,13,10,1014,1018,1010,88,94,77,1
6/1/2016,12,13,11,1019.5,1020,1018,92,94,88,1
6/2/2016,11,13,9,1019.02,1020,1018,83,94,76,1
6/3/2016,11,13,9,1016.57,1018,1016,86,94,77,0
6/4/2016,16,20,11,1016.43,1018,1016,87,94,73,0
6/5/2016,16,20,11,1020.38,1022,1018,83,94,68,0
6/6/2016,13,17,9,1021.98,1023,1021,79,94,48,0
6/7/2016,15,21,9,1022.73,1024,1022,73,94,46,1
6/8/2016,18,23,12,1023.34,1024,1023,75,88,60,0
6/9/2016,14,17,11,1021.53,1024,1018,81,94,55,0
6/10/2016,14,20,9,1013.51,1018,1011,72,94,52,0
6/11/2016,16,21,12,1010.34,1011,1010,78,94,60,1
6/12/2016,16,19,14,1006.52,1010,1004,83,94,68,1
6/13/2016,16,18,13,1001.07,1004,1000,82,94,68,1
6/14/2016,16,18,13,996.27,1000,995,83,94,72,1
6/15/2016,16,19,12,996.63,1000,995,71,88,55,0
6/16/2016,16,21,12,1000.67,1002,999,72,88,49,0
6/17/2016,14,16,11,1006.96,1013,1002,85,94,72,1
6/18/2016,13,15,10,1018.8,1024,1013,80,94,67,1
6/19/2016,16,21,10,1022.09,1024,1019,73,94,46,1
6/20/2016,19,23,15,1012.8,1018,1010,80,94,57,1
6/21/2016,18,21,15,1016.51,1019,1015,67,94,53,0
6/22/2016,18,22,13,1018.65,1019,1018,80,94,69,1
6/23/2016,20,22,17,1015.53,1018,1013,89,100,78,1
6/24/2016,18,22,13,1017.29,1018,1016,70,94,53,0
6/25/2016,15,20,10,1015.93,1017,1015,72,94,49,1
6/26/2016,16,21,12,1016.59,1017,1016,71,88,46,1
6/27/2016,18,21,14,1016.77,1019,1015,72,94,49,1
6/28/2016,16,21,11,1013.88,1019,1007,66,88,45,0
6/29/2016,14,18,11,1008.39,1010,1007,76,88,59,1
6/30/2016,16,20,13,1008.76,1010,1007,76,94,56,1
7/1/2016,16,19,13,1008.14,1009,1007,74,94,59,1
7/2/2016,15,19,11,1012.62,1016,1010,67,88,48,1
7/3/2016,15,20,10,1017.95,1020,1016,66,88,52,0
7/4/2016,16,21,11,1017.95,1020,1015,71,94,53,0
7/5/2016,17,21,12,1016.9,1021,1013,65,88,46,0
7/6/2016,16,21,10,1021.85,1023,1021,62,82,40,0
7/7/2016,18,22,14,1018.95,1021,1017,64,82,46,0
7/8/2016,19,24,14,1015.42,1019,1014,66,88,47,0
7/9/2016,20,24,15,1016.97,1019,1013,68,78,57,0
7/10/2016,20,24,16,1008.48,1013,1006,74,88,56,1
7/11/2016,18,22,15,1007.33,1010,1005,71,82,56,1
7/12/2016,16,20,13,1011.31,1014,1010,76,88,49,1
7/13/2016,15,19,11,1016.89,1020,1014,76,94,52,1
7/14/2016,16,20,11,1022.95,1026,1020,65,82,49,0
7/15/2016,16,22,10,1025.3,1026,1024,65,82,42,0
7/16/2016,22,26,17,1023.64,1025,1022,67,82,51,0
7/17/2016,22,27,18,1021.37,1023,1020,66,83,42,0
7/18/2016,21,27,15,1021.28,1022,1020,62,88,34,0
7/19/2016,20,29,12,1017.19,1021,1013,66,94,45,0
7/20/2016,24,30,18,1009.12,1013,1007,65,88,48,0
7/21/2016,20,24,15,1015.64,1018,1013,68,83,50,0
7/22/2016,20,24,15,1018.17,1020,1017,69,88,44,0
7/23/2016,19,25,13,1019.77,1021,1019,65,88,47,0
7/24/2016,20,25,14,1018.14,1020,1017,66,88,47,0
7/25/2016,20,24,16,1018.71,1020,1017,56,83,38,0
7/26/2016,18,22,14,1020,1021,1018,61,82,46,0
7/27/2016,20,24,15,1014.83,1018,1014,75,88,57,1
7/28/2016,18,23,14,1013.38,1015,1011,71,88,47,1
7/29/2016,21,25,17,1010.2,1011,1010,73,88,53,1
7/30/2016,18,22,14,1012.88,1014,1011,69,88,46,0
7/31/2016,18,22,13,1016.39,1018,1014,59,82,40,0
8/1/2016,16,20,13,1017.98,1019,1014,67,94,49,1
8/2/2016,18,22,14,1009.6,1013,1009,86,94,78,1
8/3/2016,20,24,16,1007.02,1009,1006,68,83,50,1
8/4/2016,19,22,16,1009.02,1014,1007,63,83,46,0
8/5/2016,20,26,14,1019.19,1022,1014,60,82,34,0
8/6/2016,20,26,14,1025.97,1027,1023,57,77,36,0
8/7/2016,22,27,17,1022.08,1026,1019,63,88,42,0
8/8/2016,18,21,15,1020.73,1023,1019,51,77,37,0
8/9/2016,16,21,11,1023.83,1025,1023,55,72,33,1
8/10/2016,14,18,10,1023.67,1024,1023,65,87,45,0
8/11/2016,18,23,14,1020.86,1023,1020,66,82,50,1
8/12/2016,21,27,15,1022.07,1023,1021,61,82,37,0
8/13/2016,19,24,14,1021.76,1023,1021,62,82,50,0
8/14/2016,18,22,14,1024.7,1026,1023,57,82,43,0
8/15/2016,15,21,9,1024.59,1026,1022,68,94,49,0
8/16/2016,16,22,10,1019.05,1022,1017,72,94,53,0
8/17/2016,18,23,12,1013.12,1016,1011,72,94,53,0
8/18/2016,18,23,14,1010.07,1011,1009,73,94,50,0
8/19/2016,17,21,13,1006.56,1010,1005,84,94,68,1
8/20/2016,18,20,16,1006.98,1009,1006,68,88,52,1
8/21/2016,19,22,16,1015.34,1020,1009,66,88,46,1
8/22/2016,22,26,17,1022.46,1025,1020,66,83,44,0
8/23/2016,20,29,11,1022.74,1025,1020,63,94,37,0
8/24/2016,24,33,15,1017.33,1019,1016,61,88,36,0
8/25/2016,22,26,18,1014.5,1017,1013,74,88,57,0
8/26/2016,22,27,17,1016.93,1019,1013,67,94,34,1
8/27/2016,20,24,15,1015.5,1019,1012,74,94,57,0
8/28/2016,20,23,16,1012.67,1015,1011,71,94,57,1
8/29/2016,18,22,13,1021.47,1025,1016,70,88,46,0
8/30/2016,18,25,10,1023.82,1026,1022,62,94,36,0
8/31/2016,17,24,10,1019.88,1021,1019,65,88,44,0
9/1/2016,19,25,13,1022.05,1024,1021,63,82,38,0
9/2/2016,18,22,14,1018.24,1020,1017,75,88,60,0
9/3/2016,18,22,14,1014.95,1018,1010,74,88,50,1
9/4/2016,19,21,17,1011.8,1016,1008,67,88,52,0
9/5/2016,18,21,15,1019.18,1022,1016,83,94,68,1
9/6/2016,22,25,20,1022.98,1024,1022,77,88,65,0
9/7/2016,22,26,18,1017.37,1022,1012,68,88,47,0
9/8/2016,18,25,11,1011.09,1016,1008,66,94,36,0
9/9/2016,18,23,14,1014.93,1016,1014,71,88,53,0
9/10/2016,20,22,17,1012.63,1014,1011,77,88,64,1
9/11/2016,16,21,10,1016.45,1018,1014,64,94,33,0
9/12/2016,19,26,12,1013.4,1015,1012,64,88,39,0
9/13/2016,22,30,15,1009.89,1012,1009,70,94,37,0
9/14/2016,22,27,16,1010.5,1012,1008,65,88,42,0
9/15/2016,22,27,16,1009.26,1011,1008,68,82,51,0
9/16/2016,16,19,13,1011.07,1015,1009,82,88,72,1
9/17/2016,16,18,13,1018.05,1021,1015,81,83,72,0
9/18/2016,16,20,12,1020.36,1021,1019,75,88,60,0
9/19/2016,16,21,11,1020.8,1022,1020,73,94,56,0
9/20/2016,16,19,14,1019.45,1020,1018,78,88,60,1
9/21/2016,17,22,12,1017.94,1019,1017,72,94,43,0
9/22/2016,17,21,13,1018.82,1021,1017,71,88,46,0
9/23/2016,14,20,8,1023.91,1026,1021,60,87,37,0
9/24/2016,16,23,10,1017.21,1023,1012,61,87,33,0
9/25/2016,16,21,10,1014.79,1021,1009,61,77,37,1
9/26/2016,13,19,7,1022.12,1023,1022,71,93,49,0
9/27/2016,16,20,13,1022.58,1024,1022,76,88,60,0
9/28/2016,18,24,13,1022.66,1024,1019,72,88,49,0
9/29/2016,17,20,14,1013.83,1018,1012,66,88,43,1
9/30/2016,15,19,11,1012,1014,1010,65,88,42,0
10/1/2016,12,16,8,1005.85,1009,1004,81,94,63,1
10/2/2016,12,17,8,1015.78,1023,1008,73,88,52,0
10/3/2016,12,19,4,1028.64,1030,1025,74,93,45,0
10/4/2016,14,17,11,1030.76,1032,1029,72,88,63,0
10/5/2016,14,16,12,1029.93,1032,1029,60,67,48,0
10/6/2016,14,16,11,1024.9,1029,1022,58,67,45,1
10/7/2016,14,16,13,1021.98,1023,1021,71,82,59,1
10/8/2016,13,16,10,1025.21,1027,1023,80,88,67,1
10/9/2016,12,16,7,1026.9,1028,1026,72,87,45,0
10/10/2016,10,14,6,1024.86,1027,1023,77,93,58,1
10/11/2016,10,15,5,1022.12,1024,1021,75,93,51,0
10/12/2016,13,16,10,1019.55,1021,1017,77,94,55,1
10/13/2016,11,14,8,1012.47,1017,1009,72,94,63,1
10/14/2016,10,14,6,1005.73,1008,1004,75,87,59,0
10/15/2016,13,17,9,1007.05,1012,1004,80,93,59,1
10/16/2016,12,18,7,1012.85,1015,1011,81,94,64,1
10/17/2016,14,17,10,1018.05,1020,1015,77,88,55,1
10/18/2016,12,15,9,1018.26,1020,1017,68,87,44,1
10/19/2016,12,14,9,1019.53,1020,1019,71,76,58,0
10/20/2016,12,14,9,1019.37,1020,1019,77,87,63,0
10/21/2016,11,14,8,1018.46,1020,1017,81,93,67,0
10/22/2016,10,14,7,1015.32,1017,1014,76,93,58,0
10/23/2016,10,14,5,1011.45,1013,1010,75,93,58,0
10/24/2016,12,14,9,1012.93,1017,1010,72,82,67,0
10/25/2016,10,14,6,1022.52,1026,1017,78,93,63,0
10/26/2016,13,17,9,1027.88,1030,1026,80,94,63,0
10/27/2016,13,16,10,1031.14,1032,1030,79,94,59,0
10/28/2016,14,18,10,1033.46,1035,1031,77,94,63,0
10/29/2016,12,18,7,1034.23,1036,1033,80,94,59,0
10/30/2016,11,15,7,1030.05,1032,1029,88,94,72,0
10/31/2016,12,17,6,1026.66,1028,1025,87,94,68,0
11/1/2016,9,13,5,1023.29,1024,1022,85,94,66,0
11/2/2016,8,13,2,1023.67,1024,1023,73,87,50,0
11/3/2016,6,12,1,1020.37,1024,1016,73,93,47,1
11/4/2016,8,12,5,1008.14,1015,1004,82,93,67,1
11/5/2016,6,9,3,1004.24,1006,1003,79,93,62,0
11/6/2016,4,7,2,1003.9,1005,1003,77,87,66,1
11/7/2016,6,10,2,1010.43,1013,1005,75,93,58,0
11/8/2016,4,7,2,1008.74,1012,1003,78,93,65,1
11/9/2016,6,8,5,999.51,1005,995,85,93,76,1
11/10/2016,7,11,3,1006.52,1012,1005,83,93,67,1
11/11/2016,6,10,1,1021.1,1023,1012,78,93,58,0
11/12/2016,8,10,6,1016.76,1021,1015,85,94,70,1
11/13/2016,8,11,4,1026.54,1031,1019,85,93,76,0
11/14/2016,8,13,4,1028.34,1031,1026,87,94,81,1
11/15/2016,14,16,12,1024.09,1026,1021,87,94,82,1
11/16/2016,12,15,10,1013.8,1020,1009,80,94,63,1
11/17/2016,10,13,7,998.77,1009,991,74,82,62,1
11/18/2016,27,50,3,995.36,999,991,72,87,5,1
11/19/2016,4,8,1,1000.02,1003,992,79,87,62,1
11/20/2016,7,10,4,987.4,996,971,85,93,76,1
11/21/2016,10,15,5,989.6,994,987,85,100,72,1
11/22/2016,9,12,6,1002.16,1012,989,75,87,66,1
11/23/2016,7,11,3,1017.16,1021,1012,86,93,76,0
11/24/2016,10,12,7,1022.75,1024,1021,78,82,71,0
11/25/2016,8,11,4,1021.17,1023,1020,73,87,54,0
11/26/2016,6,9,2,1020.22,1021,1020,86,93,76,0
11/27/2016,7,9,5,1024.46,1026,1022,78,93,66,0
11/28/2016,6,9,2,1030.34,1033,1026,63,71,50,0
11/29/2016,2,8,-4,1033.81,1035,1032,78,93,53,0
11/30/2016,2,7,-4,1033.56,1035,1032,73,93,57,0
12/1/2016,4,7,1,1029.22,1032,1027,80,93,65,0
12/2/2016,6,8,5,1025.76,1027,1025,84,93,76,0
12/3/2016,6,8,4,1025.2,1026,1025,72,87,57,0
12/4/2016,4,8,-2,1023.84,1025,1023,74,93,53,0
12/5/2016,1,7,-5,1024.4,1026,1023,88,93,76,0
12/6/2016,4,10,-1,1026.93,1028,1026,90,100,81,0
12/7/2016,11,14,8,1026.07,1027,1025,83,94,72,0
12/8/2016,12,14,10,1025.17,1027,1024,81,88,67,0
12/9/2016,12,14,10,1024.93,1026,1023,87,94,77,0
12/10/2016,11,13,8,1019.9,1023,1016,89,94,82,1
12/11/2016,8,11,5,1023.83,1025,1020,83,93,71,0
12/12/2016,4,9,0,1022.52,1025,1020,90,93,81,1
12/13/2016,10,13,7,1020,1021,1019,91,94,87,0
12/14/2016,9,13,5,1020.12,1021,1019,86,94,71,0
12/15/2016,7,9,5,1019.49,1021,1018,88,93,87,0
12/16/2016,6,9,3,1025.71,1032,1019,89,93,81,0
12/17/2016,4,8,0,1037.29,1040,1032,93,100,87,0
12/18/2016,8,10,6,1034.83,1039,1031,90,93,81,0
12/19/2016,6,7,4,1026.6,1031,1023,88,93,81,1
12/20/2016,4,6,3,1020.87,1023,1019,77,87,70,0
12/21/2016,8,11,6,1019.64,1022,1017,85,93,70,1
12/22/2016,7,10,4,1027.17,1031,1022,80,93,58,0
12/23/2016,8,11,5,1025.17,1031,1019,82,93,71,1
12/24/2016,8,10,5,1025.34,1026,1023,74,81,66,0
12/25/2016,,,,,,,,,,0
12/26/2016,6,9,2,1032.95,1039,1024,68,81,50,0
12/27/2016,2,7,-3,1043.33,1045,1039,80,93,66,0
12/28/2016,3,9,-3,1042.3,1045,1040,89,93,76,0
12/29/2016,2,8,-4,1036.81,1040,1036,86,93,62,0
12/30/2016,3,5,1,1035.67,1037,1034,93,93,87,0
12/31/2016,6,8,4,1029.43,1034,1024,89,100,81,0
1/1/2017,6,9,4,1017.45,1023,1014,87,93,81,1
1/2/2017,2,5,-1,1027.43,1029,1022,83,93,70,0
1/3/2017,2,6,-1,1025.74,1029,1022,78,93,70,0
1/4/2017,4,7,1,1024.22,1029,1021,73,87,57,1
1/5/2017,2,7,-2,1033.77,1037,1029,84,93,66,0
1/6/2017,1,6,-4,1035.71,1038,1032,86,93,76,1
1/7/2017,8,10,5,1031.07,1032,1030,89,94,82,1
1/8/2017,9,11,7,1031.22,1033,1029,85,93,76,0
1/9/2017,7,10,4,1016.25,1028,1009,85,93,71,1
1/10/2017,6,9,4,1010.08,1012,1008,78,87,71,1
1/11/2017,9,12,6,1009.66,1014,1005,66,87,50,1
1/12/2017,4,7,0,1002.32,1014,991,80,93,66,1
1/13/2017,2,5,0,1007.31,1016,999,71,87,56,1
1/14/2017,2,5,0,1018.74,1022,1016,78,93,65,0
1/15/2017,4,7,1,1021.58,1024,1019,89,93,81,1
1/16/2017,4,6,1,1028.1,1032,1024,85,93,76,1
1/17/2017,0,4,-4,1036.09,1038,1032,84,93,65,0
1/18/2017,0,5,-5,1038.27,1039,1038,83,93,61,0
1/19/2017,0,6,-5,1036.57,1038,1035,83,100,66,0
1/20/2017,2,7,-4,1032.84,1035,1031,80,93,57,0
1/21/2017,0,5,-5,1027.39,1031,1026,78,93,52,0
1/22/2017,-2,3,-7,1027.02,1028,1026,91,100,81,0
1/23/2017,0,4,-5,1027.44,1028,1027,90,93,86,0
1/24/2017,4,10,-2,1027.68,1029,1026,83,100,58,0
1/25/2017,0,3,-2,1027.37,1029,1025,92,100,81,0
1/26/2017,-2,0,-4,1019.85,1024,1015,83,93,75,0
1/27/2017,2,7,-2,1011.03,1014,1010,84,93,75,0
1/28/2017,7,11,3,1010.56,1014,1008,77,87,62,1
1/29/2017,6,9,2,1011.51,1015,1006,86,93,76,1
1/30/2017,8,10,5,1011.5,1014,1006,87,93,81,1
1/31/2017,4,6,3,1013.6,1015,1012,92,93,87,1
2/1/2017,9,11,7,1006.79,1011,1003,90,94,82,1
2/2/2017,10,11,9,997.84,1003,995,82,87,76,1
2/3/2017,8,10,5,995.5,999,990,78,87,71,1
2/4/2017,6,10,1,997.69,1000,995,84,93,62,1
2/5/2017,4,7,0,1003.7,1014,998,88,93,81,0
2/6/2017,4,8,0,1017,1019,1014,85,93,71,1
2/7/2017,6,9,2,1014.22,1018,1012,87,93,71,1
2/8/2017,2,4,0,1025.95,1029,1020,86,93,75,1
2/9/2017,2,2,1,1026.5,1029,1024,87,93,81,1
2/10/2017,2,3,0,1022.73,1024,1022,82,93,70,1
2/11/2017,2,3,0,1021.2,1022,1021,90,93,81,1
2/12/2017,4,6,1,1022.34,1024,1021,87,93,75,1
2/13/2017,5,7,3,1022.81,1024,1022,84,93,76,0
2/14/2017,6,9,3,1024.28,1027,1021,80,87,71,0
2/15/2017,8,11,5,1027.88,1029,1027,85,93,76,1
2/16/2017,8,11,5,1028.64,1030,1027,78,93,62,0
2/17/2017,9,12,6,1027.17,1028,1027,78,93,67,0
2/18/2017,8,12,5,1024.64,1027,1023,81,93,67,0
2/19/2017,8,13,3,1021.33,1023,1020,77,93,67,0
2/20/2017,14,17,10,1017.2,1020,1016,77,88,63,0
2/21/2017,12,14,10,1014.47,1017,1010,81,88,72,1
2/22/2017,12,14,10,1006.82,1009,1004,78,88,67,1
2/23/2017,8,12,5,996.11,1006,989,67,88,43,1
2/24/2017,4,8,1,1015.73,1019,1008,67,81,53,0
2/25/2017,8,10,5,1012.56,1018,1009,77,87,61,1
2/26/2017,11,13,9,1005.16,1009,1001,78,88,63,1
2/27/2017,6,10,3,989.91,1001,983,82,93,70,1
2/28/2017,5,8,2,987.96,993,984,75,87,53,1
3/1/2017,8,10,5,997.75,1000,994,74,93,62,1
3/2/2017,8,12,5,1008.16,1012,999,58,81,35,0
3/3/2017,8,11,6,998.19,1011,990,80,87,71,1
3/4/2017,8,11,6,989.38,992,988,75,87,54,1
3/5/2017,8,12,5,991.07,996,987,76,87,58,1
3/6/2017,7,11,3,1003.74,1011,997,70,87,50,0
3/7/2017,7,11,3,1015.74,1017,1012,71,87,54,0
3/8/2017,10,14,7,1011.74,1016,1008,82,93,67,1
3/9/2017,11,16,6,1020.2,1027,1015,67,94,42,0
3/10/2017,9,14,4,1024.98,1027,1022,82,93,67,0
3/11/2017,10,14,6,1017.61,1022,1015,81,93,67,0
3/12/2017,10,14,6,1014.82,1021,1012,79,93,63,1
3/13/2017,10,14,6,1028.12,1031,1021,63,82,38,0
